"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"null","","115650","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"610","","116269","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","61","1","0","0","",""
"null","","116379","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"483","","116868","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","62","1","0","0","",""
"null","","116975","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"1148","","118130","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_6.png","74","74","motor","6","63","1","0","0","",""
"null","","118237","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"407","","118650","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","64","1","0","0","",""
"null","","118757","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"605","","119370","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","68","68","motor","3","65","1","0","0","",""
"null","","119477","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"824","","120307","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","72","72","motor","5","66","1","0","0","",""
"null","","120414","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"619","","121040","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","67","1","0","0","",""
"null","","121148","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"603","","121757","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","72","72","motor","5","68","1","0","0","",""
"null","","121864","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"436","","122307","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","69","1","0","0","",""
"null","","122414","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"899","","123319","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_6.png","74","74","motor","6","70","1","0","0","",""
"null","","123426","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"565","","123997","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","68","68","motor","3","71","1","0","0","",""
"null","","124104","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"655","","124765","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","72","1","0","0","",""
"null","","124873","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"761","","125640","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","73","1","0","0","",""
"null","","125748","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"713","","126467","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","74","1","0","0","",""
"null","","126574","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"404","","126984","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","75","1","0","0","",""
"null","","127092","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"479","","127578","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","76","1","0","0","",""
"null","","127685","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"377","","128070","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_6.png","75","74","motor","6","77","0","1","0","",""
