"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"574","","191893","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_3.png","68","68","motor","3","151","1","0","0","",""
"null","","192004","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"522","","192534","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_5.png","72","72","motor","5","152","1","0","0","",""
"null","","192642","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"437","","193090","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_7.png","75","75","motor","7","153","1","0","0","",""
"null","","193201","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"525","","193735","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_5.png","72","72","motor","5","154","1","0","0","",""
"null","","193844","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"474","","194327","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_8.png","76","76","motor","8","155","1","0","0","",""
"null","","194436","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"455","","194901","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_4.png","70","70","motor","4","156","1","0","0","",""
"null","","195012","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"813","","195833","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_6.png","74","74","motor","6","157","1","0","0","",""
"null","","195942","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"441","","196392","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_5.png","72","72","motor","5","158","1","0","0","",""
"null","","196502","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"624","","197136","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_2.png","83","83","motor","2","159","1","0","0","",""
"null","","197245","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"533","","197787","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_6.png","72","74","motor","6","160","0","1","0","",""
"695","","198491","HierDyhg4oxn19","wzu2evt65w","msl000488","motorRepeat","img/motor_6.png","74","74","motor","6","160","1","0","0","",""
"null","","198602","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"597","","199208","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_4.png","70","70","motor","4","161","1","0","0","",""
"null","","199319","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","70","motor","","","","","","",""
