rt,responses,time_elapsed,subject,prolificID,demoID,trialType,key_press,stim,corrresp,phase,stimNum,trialNum,corr,repeatTrial,motorSwitch,pracCounter,hierarchy
null,,3136573,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1629,,3138213,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/o_t_check.png,68,test,3,387,1,,,,"pattern,color,shape"
null,,3139226,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
739,,3139976,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,388,1,,,,"pattern,color,shape"
null,,3140988,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
572,,3141570,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,65,img/o_t_dots.png,65,test,1,389,1,,,,"pattern,color,shape"
null,,3142582,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1428,,3144021,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/o_d_dots.png,76,test,8,390,0,,,,"pattern,color,shape"
null,,3145033,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1970,,3147013,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/b_t_check.png,75,test,7,391,0,,,,"pattern,color,shape"
null,,3148025,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1193,,3149228,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,392,1,,,,"pattern,color,shape"
null,,3150240,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
689,,3150941,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,393,1,,,,"pattern,color,shape"
null,,3151952,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
547,,3152509,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,394,1,,,,"pattern,color,shape"
null,,3153520,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1904,,3155434,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,65,img/o_t_dots.png,65,test,1,395,1,,,,"pattern,color,shape"
null,,3156446,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1376,,3157833,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/o_d_dots.png,76,test,8,396,0,,,,"pattern,color,shape"
null,,3158845,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1918,,3160774,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/o_t_check.png,68,test,3,397,1,,,,"pattern,color,shape"
