"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"null","","149005","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"721","","149733","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","68","1","0","0","",""
"null","","149843","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"519","","150372","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","76","img/motor_8.png","76","motor","8","69","1","0","0","",""
"null","","150480","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_8.png","76","motor","","","","","","",""
"560","","151049","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","65","img/motor_1.png","65","motor","1","70","1","0","0","",""
"null","","151159","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_1.png","65","motor","","","","","","",""
"610","","151778","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","71","1","0","0","",""
"null","","151888","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"654","","152551","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","83","img/motor_2.png","83","motor","2","72","1","0","0","",""
"null","","152661","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_2.png","83","motor","","","","","","",""
"789","","153459","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","73","1","0","0","",""
"null","","153568","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"562","","154138","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","74","img/motor_6.png","74","motor","6","74","1","0","0","",""
"null","","154246","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_6.png","74","motor","","","","","","",""
"720","","154975","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","75","1","0","0","",""
"null","","155084","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"726","","155819","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","76","1","0","0","",""
"null","","155928","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"540","","156478","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","65","img/motor_1.png","65","motor","1","77","1","0","0","",""
"null","","156588","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_1.png","65","motor","","","","","","",""
"399","","156993","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","65","img/motor_1.png","65","motor","1","78","1","0","0","",""
"null","","157101","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_1.png","65","motor","","","","","","",""
"578","","157686","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","79","1","0","0","",""
"null","","157796","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"504","","158308","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","80","1","0","0","",""
"null","","158417","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"728","","159154","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","81","1","0","0","",""
"null","","159264","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"693","","159965","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","82","1","0","0","",""
"null","","160073","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"576","","160659","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","83","1","0","0","",""
"null","","160769","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"680","","161458","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","70","img/motor_4.png","70","motor","4","84","1","0","0","",""
"null","","161567","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_4.png","70","motor","","","","","","",""
"603","","162179","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","85","1","0","0","",""
