"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy","responses"
"301","261815","HierDyvyunofds","01","01","1","motorRepeat","72","img/motor_5.png","72","motor","5","120","1","0","0","","",""
"null","261925","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"689","262622","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","121","1","0","0","","",""
"null","262732","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"479","263220","HierDyvyunofds","01","01","1","motor","68","img/motor_3.png","68","motor","3","122","1","0","0","","",""
"null","263331","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"582","263919","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","123","1","0","0","","",""
"null","264031","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"472","264512","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","124","1","0","0","","",""
"null","264623","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"440","265072","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","125","1","0","0","","",""
"null","265182","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"539","265730","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","126","1","0","0","","",""
"null","265841","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"350","266201","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","127","1","0","0","","",""
"null","266310","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"394","266713","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","128","1","0","0","","",""
"null","266825","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"580","267413","HierDyvyunofds","01","01","1","motor","83","img/motor_2.png","83","motor","2","129","1","0","0","","",""
"null","267521","HierDyvyunofds","01","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
