"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2"
"2526","sub20",8,"forced",7,39,"learn",1,1,1,0,0.8,1.006,0,8,28,"L",1,1,1,1,1,1,1,"L",1,1,1,1,39,0.206,"10","6","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1"
"2527","sub20",8,"forced",7,40,"learn",2,2,1,0,0.2,0.441,0,8,29,"L",1,0,0,1,0,0,1,"L",1,1,1,2,40,0.241,"3","1","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1"
"2528","sub20",8,"forced",7,41,"learn",7,7,1,0,0.1,3.907,0,8,25,"R",2,1,1,1,1,1,1,"R",2,1,1,7,41,3.807,"12","1","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"2529","sub20",8,"forced",7,42,"learn",6,6,1,0,0.1,1.956,0,8,32,"R",1,0,1,1,0,1,1,"R",1,1,1,6,42,1.856,"12","1","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"2530","sub20",8,"forced",7,43,"learn",8,7,0,0,0.1,0.795,0,8,32,"R",2,0,1,1,0,1,1,"R",2,1,1,8,43,0.695,"7","1","rep/sw/sw","4",6,1,"1/1/0",0,"1/1/0"
"2531","sub20",8,"forced",7,44,"learn",2,2,1,0,0.8,2.169,0,8,30,"L",1,1,1,1,1,1,1,"L",1,1,1,2,44,1.369,"12","6","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1"
"2532","sub20",8,"forced",7,45,"learn",5,5,1,0,1,1.302,0,8,35,"R",1,1,0,1,1,0,1,"R",1,1,1,5,45,0.302,"12","8","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1"
"2533","sub20",8,"forced",7,47,"learn",3,3,1,0,0.6,6.602,0,8,31,"L",2,0,0,0,1,0,1,"L",2,1,1,3,47,6.002,"12","5","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1"
"2534","sub20",8,"forced",7,48,"learn",2,2,1,1,1.2,1.088,0,8,31,"L",1,0,1,1,0,1,1,"L",1,1,1,2,48,-0.112,"11","10","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1"
"2535","sub20",8,"forced",7,49,"learn",2,2,1,1,0.4,0.421,0,8,32,"L",1,0,0,0,0,0,0,"L",1,1,1,2,49,0.021,"2","3","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"2536","sub20",8,"forced",7,51,"learn",5,2,0,0,0.5,0.613,0,8,36,"R",1,0,1,1,1,0,1,"L",1,0,1,5,51,0.113,"5","4","sw/rep/sw","6",2,2,"0/1/0",0,"0/1/0"
"2537","sub20",8,"forced",7,52,"learn",3,3,1,0,0.7,1.446,0,8,32,"L",2,1,1,1,0,1,1,"L",2,1,1,3,52,0.746,"12","5","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"2538","sub20",8,"forced",7,53,"learn",8,7,0,0,0.5,0.815,0,8,33,"R",2,1,0,1,1,0,1,"R",2,1,1,8,53,0.315,"7","4","sw/rep/sw","6",3,2,"1/1/0",0,"1/1/0"
"2539","sub20",8,"forced",7,54,"learn",4,4,1,1,1,0.981,0,8,27,"L",2,1,0,1,1,0,1,"L",2,1,1,4,54,-0.019,"9","8","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"2540","sub20",8,"forced",7,55,"learn",1,1,1,0,0.7,0.543,0,8,29,"L",1,0,1,1,0,1,1,"L",1,1,1,1,55,-0.157,"4","5","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"2541","sub20",8,"forced",7,56,"learn",7,7,1,0,0.8,0.903,0,8,27,"R",2,1,1,1,1,1,1,"R",2,1,1,7,56,0.103,"8","6","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1"
"2542","sub20",8,"forced",7,57,"learn",4,4,1,0,0.6,0.72,0,8,28,"L",2,1,0,1,1,0,1,"L",2,1,1,4,57,0.12,"6","5","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"2543","sub20",8,"forced",7,58,"learn",4,4,1,0,0.4,0.837,0,8,29,"L",2,0,0,0,0,0,0,"L",2,1,1,4,58,0.437,"8","3","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"2544","sub20",8,"forced",7,59,"learn",6,5,0,0,0.9,2.363,0,8,33,"R",1,1,1,1,1,1,1,"R",1,1,1,6,59,1.463,"12","7","sw/sw/sw","6",4,2,"1/1/0",0,"1/1/0"
"2545","sub20",8,"forced",7,60,"learn",3,3,1,0,0.6,14.136,0,8,33,"L",2,1,1,1,1,1,1,"L",2,1,1,3,60,13.536,"12","5","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"2546","sub20",8,"forced",7,61,"learn",7,7,1,0,0.9,1.536,0,8,28,"R",2,1,0,1,1,0,1,"R",2,1,1,7,61,0.636,"12","7","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1"
"2547","sub20",8,"forced",7,62,"learn",5,5,1,0,0.3,2.08,0,8,37,"R",1,0,1,1,0,1,1,"R",1,1,1,5,62,1.78,"12","2","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1"
"2548","sub20",8,"forced",7,63,"learn",3,4,0,0,0.5,1.939,0,8,34,"L",2,1,1,1,1,1,1,"L",2,1,1,3,63,1.439,"12","4","sw/sw/sw","6",5,2,"1/1/0",0,"1/1/0"
"2549","sub20",8,"forced",7,64,"learn",2,2,1,1,0.8,0.733,0,8,33,"L",1,0,1,1,0,1,1,"L",1,1,1,2,64,-0.0670000000000001,"6","6","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1"
"2550","sub20",8,"forced",7,65,"learn",1,2,0,0,0.3,0.415,0,8,30,"L",1,0,0,1,0,0,0,"L",1,1,1,1,65,0.115,"2","2","rep/rep/rep","0",2,1,"1/1/0",0,"1/1/0"
"2551","sub20",8,"forced",7,66,"learn",3,3,1,0,0.2,0.633,0,8,35,"L",2,0,1,1,0,1,1,"L",2,1,1,3,66,0.433,"5","1","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"2552","sub20",8,"forced",7,67,"learn",8,6,0,1,1,0.924,0,8,34,"R",2,1,0,1,1,1,1,"R",1,1,0,8,67,-0.076,"9","8","sw/sw/sw","6",3,2,"1/0/0",1,"1/0/1"
"2553","sub20",8,"forced",7,68,"learn",1,5,0,0,1,0.896,0,8,31,"L",1,1,1,1,0,0,1,"R",1,0,1,1,68,-0.104,"8","8","rep/rep/sw","2",8,1,"0/1/0",1,"0/1/1"
"2554","sub20",8,"forced",7,69,"learn",5,5,1,0,0.6,0.325,0,8,38,"R",1,1,0,1,0,0,0,"R",1,1,1,5,69,-0.275,"2","5","rep/rep/rep","0",1,3,"1/1/1",1,"1/1/1"
"2555","sub20",8,"forced",7,70,"learn",5,5,1,0,1.2,1.074,0,8,39,"R",1,0,0,0,0,0,0,"R",1,1,1,5,70,-0.126,"10","10","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1"
"2556","sub20",8,"forced",7,71,"learn",7,7,1,1,0.8,0.868,0,8,29,"R",2,0,1,1,0,1,1,"R",2,1,1,7,71,0.0679999999999999,"8","6","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1"
"2557","sub20",8,"forced",7,72,"learn",2,2,1,0,0.2,1.099,0,8,34,"L",1,1,1,1,1,1,1,"L",1,1,1,2,72,0.899,"11","1","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1"
"2558","sub20",8,"forced",7,73,"learn",8,8,1,0,0.6,1.138,0,8,35,"R",2,1,1,1,1,1,1,"R",2,1,1,8,73,0.538,"11","5","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1"
"2559","sub20",8,"forced",7,74,"learn",8,8,1,0,0.2,0.463,0,8,36,"R",2,0,0,0,0,0,0,"R",2,1,1,8,74,0.263,"3","1","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1"
"2560","sub20",8,"forced",7,75,"learn",4,4,1,0,0.1,1.231,0,8,30,"L",2,1,0,1,1,0,1,"L",2,1,1,4,75,1.131,"12","1","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"2561","sub20",8,"forced",7,76,"learn",7,7,1,0,0.6,0.882,0,8,30,"R",2,1,0,1,1,0,1,"R",2,1,1,7,76,0.282,"8","5","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1"
"2562","sub20",8,"forced",7,77,"learn",6,6,1,0,1.1,1.328,0,8,34,"R",1,0,1,1,0,1,1,"R",1,1,1,6,77,0.228,"12","9","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"2563","sub20",8,"forced",7,79,"learn",7,7,1,0,1.2,1.303,0,8,31,"R",2,1,0,1,0,1,1,"R",2,1,1,7,79,0.103,"12","10","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"2564","sub20",8,"forced",7,80,"learn",8,6,0,0,1,9.331,0,8,37,"R",2,0,0,1,0,1,1,"R",1,1,0,8,80,8.331,"12","8","rep/sw/sw","4",7,1,"1/0/0",1,"1/0/1"
"2565","sub20",8,"forced",7,81,"learn",6,6,1,0,0.1,15.25,0,8,35,"R",1,0,1,1,0,0,0,"R",1,1,1,6,81,15.15,"12","1","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1"
"2566","sub20",8,"forced",7,82,"learn",6,6,1,0,1.1,0.995,0,8,36,"R",1,0,0,0,0,0,0,"R",1,1,1,6,82,-0.105,"10","9","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"2567","sub20",8,"forced",7,83,"learn",8,5,0,0,0.7,0.972,0,8,38,"R",2,0,1,1,0,0,1,"R",1,1,0,8,83,0.272,"9","5","rep/rep/sw","2",6,1,"1/0/0",0,"1/0/0"
"2568","sub20",8,"forced",7,84,"learn",3,3,1,0,0.2,0.704,0,8,36,"L",2,1,0,1,1,1,1,"L",2,1,1,3,84,0.504,"6","1","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1"
"2569","sub20",8,"forced",7,85,"learn",8,8,1,0,1.2,1.763,0,8,39,"R",2,1,0,1,1,0,1,"R",2,1,1,8,85,0.563,"12","10","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1"
"2570","sub20",8,"forced",7,86,"learn",4,4,1,0,0.5,0.821,0,8,32,"L",2,1,0,1,1,0,1,"L",2,1,1,4,86,0.321,"7","4","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"2571","sub20",8,"forced",7,87,"learn",1,1,1,0,0.3,0.556,0,8,32,"L",1,0,1,1,0,1,1,"L",1,1,1,1,87,0.256,"4","2","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"2572","sub20",8,"forced",7,88,"learn",1,1,1,0,0.9,1.003,0,8,33,"L",1,0,0,0,0,0,0,"L",1,1,1,1,88,0.103,"10","7","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"2573","sub20",8,"forced",7,89,"learn",8,7,0,0,1.1,0.965,0,8,40,"R",2,1,1,1,1,1,1,"R",2,1,1,8,89,-0.135,"9","9","sw/sw/sw","6",1,1,"1/1/0",0,"1/1/0"
"2574","sub20",8,"forced",7,90,"learn",4,4,1,0,0.6,2.884,0,8,33,"L",2,1,0,1,1,0,1,"L",2,1,1,4,90,2.284,"12","5","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"2575","sub20",8,"forced",7,91,"learn",6,6,1,0,1.2,1.825,0,8,37,"R",1,1,1,1,1,1,1,"R",1,1,1,6,91,0.625,"12","10","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1"
"2576","sub20",8,"forced",7,92,"learn",3,3,1,0,0.4,0.786,0,8,37,"L",2,1,1,1,1,1,1,"L",2,1,1,3,92,0.386,"7","3","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"2577","sub20",8,"forced",7,93,"learn",4,4,1,0,1.2,1.512,0,8,34,"L",2,0,0,1,0,0,1,"L",2,1,1,4,93,0.312,"12","10","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1"
"2578","sub20",8,"forced",7,95,"learn",8,8,1,0,0.7,2.223,0,8,42,"R",2,0,0,0,1,0,1,"R",2,1,1,8,95,1.523,"12","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"2579","sub20",8,"forced",7,96,"learn",5,6,0,0,0.2,0.688,0,8,40,"R",1,0,1,1,0,1,1,"R",1,1,1,5,96,0.488,"6","1","rep/sw/sw","4",8,2,"1/1/0",0,"1/1/0"
"2580","sub20",8,"forced",8,1,"learn",1,1,1,1,1,0.927,0,8,34,"L",1,NA,NA,NA,NA,NA,NA,"L",1,1,1,1,1,-0.073,"9","8",NA,NA,5,NA,"1/1/1",1,"1/1/1"
"2581","sub20",8,"forced",8,2,"learn",4,4,1,0,1.1,0.999,0,8,35,"L",2,0,1,1,0,1,1,"L",2,1,1,4,2,-0.101,"10","9","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1"
"2582","sub20",8,"forced",8,3,"learn",1,1,1,0,1.2,0.941,0,8,35,"L",1,0,1,1,0,1,1,"L",1,1,1,1,3,-0.259,"9","10","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"2583","sub20",8,"forced",8,4,"learn",5,6,0,0,0.5,0.761,0,8,41,"R",1,1,0,1,1,0,1,"R",1,1,1,5,4,0.261,"7","4","sw/rep/sw","6",1,3,"1/1/0",0,"1/1/0"
"2584","sub20",8,"forced",8,5,"learn",2,1,0,0,0.2,0.888,0,8,35,"L",1,1,0,1,1,0,1,"L",1,1,1,2,5,0.688,"8","1","sw/rep/sw","6",5,2,"1/1/0",0,"1/1/0"
"2585","sub20",8,"forced",8,6,"learn",2,2,1,0,0.1,0.436,0,8,36,"L",1,0,0,0,0,0,1,"L",1,1,1,2,6,0.336,"3","1","rep/rep/sw","2",2,0,"1/1/1",1,"1/1/1"
"2586","sub20",8,"forced",8,7,"learn",7,7,1,0,0.5,1.389,0,8,32,"R",2,1,1,1,1,1,1,"R",2,1,1,7,7,0.889,"12","4","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"2587","sub20",8,"forced",8,8,"learn",4,4,1,0,0.9,0.73,0,8,36,"L",2,1,0,1,1,0,1,"L",2,1,1,4,8,-0.17,"6","7","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"2588","sub20",8,"forced",8,9,"learn",7,7,1,0,0.3,0.608,0,8,33,"R",2,1,0,1,1,0,1,"R",2,1,1,7,9,0.308,"5","2","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1"
"2589","sub20",8,"forced",8,10,"learn",7,7,1,1,0.4,0.484,0,8,34,"R",2,0,0,0,0,0,0,"R",2,1,1,7,10,0.084,"3","3","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1"
"2590","sub20",8,"forced",8,11,"learn",2,2,1,1,0.8,0.82,0,8,37,"L",1,1,1,1,1,1,1,"L",1,1,1,2,11,0.0199999999999999,"7","6","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1"
"2591","sub20",8,"forced",8,12,"learn",1,1,1,1,0.8,0.705,0,8,36,"L",1,0,0,1,0,0,1,"L",1,1,1,1,12,-0.0950000000000001,"6","6","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"2592","sub20",8,"forced",8,13,"learn",7,7,1,1,0.9,0.945,0,8,35,"R",2,1,1,1,1,1,1,"R",2,1,1,7,13,0.0449999999999999,"9","7","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1"
"2593","sub20",8,"forced",8,14,"learn",3,3,1,0,1.2,1.52,0,8,38,"L",2,1,0,1,1,0,1,"L",2,1,1,3,14,0.32,"12","10","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"2594","sub20",8,"forced",8,15,"learn",6,6,1,0,0.3,0.87,0,8,38,"R",1,1,1,1,1,1,1,"R",1,1,1,6,15,0.57,"8","2","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"2595","sub20",8,"forced",8,16,"learn",2,2,1,1,1.2,1.126,0,8,38,"L",1,1,0,1,1,0,1,"L",1,1,1,2,16,-0.0740000000000001,"11","10","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1"
"2596","sub20",8,"forced",8,17,"learn",2,2,1,1,1.2,1.193,0,8,39,"L",1,0,0,0,0,0,0,"L",1,1,1,2,17,-0.0069999999999999,"12","10","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"2597","sub20",8,"forced",8,18,"learn",7,7,1,0,0.2,1.249,0,8,36,"R",2,1,1,1,1,1,1,"R",2,1,1,7,18,1.049,"12","1","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"2598","sub20",8,"forced",8,19,"learn",1,1,1,1,0.6,0.619,0,8,37,"L",1,1,1,1,1,1,1,"L",1,1,1,1,19,0.019,"5","5","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1"
"2599","sub20",8,"forced",8,20,"learn",3,3,1,0,0.4,0.806,0,8,39,"L",2,0,1,1,0,1,1,"L",2,1,1,3,20,0.406,"7","3","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"2600","sub20",8,"forced",8,21,"learn",5,5,1,0,0.2,0.915,0,8,42,"R",1,1,1,1,1,1,1,"R",1,1,1,5,21,0.715,"9","1","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"2601","sub20",8,"forced",8,22,"learn",7,7,1,0,0.2,0.888,0,8,37,"R",2,0,1,1,0,1,1,"R",2,1,1,7,22,0.688,"8","1","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1"
"2602","sub20",8,"forced",8,23,"learn",3,3,1,0,0.5,1.829,0,8,40,"L",2,1,0,1,1,0,1,"L",2,1,1,3,23,1.329,"12","4","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"2603","sub20",8,"forced",8,24,"learn",1,1,1,1,1,0.945,0,8,38,"L",1,0,1,1,0,1,1,"L",1,1,1,1,24,-0.055,"9","8","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"2604","sub20",8,"forced",8,25,"learn",7,3,0,1,1,0.961,0,8,38,"R",2,1,1,1,0,1,1,"L",2,0,1,7,25,-0.039,"9","8","rep/sw/sw","4",1,2,"0/1/0",1,"0/1/1"
"2605","sub20",8,"forced",8,26,"learn",4,4,1,0,0.4,0.744,0,8,37,"L",2,1,0,1,0,0,1,"L",2,1,1,4,26,0.344,"6","3","rep/rep/sw","2",7,2,"1/1/1",1,"1/1/1"
"2606","sub20",8,"forced",8,27,"learn",5,5,1,0,0.2,0.963,0,8,43,"R",1,1,1,1,1,1,1,"R",1,1,1,5,27,0.763,"9","1","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1"
"2607","sub20",8,"forced",8,28,"learn",6,6,1,0,0.6,0.497,0,8,39,"R",1,0,0,1,0,0,1,"R",1,1,1,6,28,-0.103,"3","5","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"2608","sub20",8,"forced",8,29,"learn",7,7,1,0,0.3,0.533,0,8,39,"R",2,0,1,1,0,1,1,"R",2,1,1,7,29,0.233,"4","2","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"2609","sub20",8,"forced",8,30,"learn",6,6,1,0,0.3,0.872,0,8,40,"R",1,0,1,1,0,1,1,"R",1,1,1,6,30,0.572,"8","2","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"2610","sub20",8,"forced",8,31,"learn",1,1,1,1,0.9,0.882,0,8,39,"L",1,1,0,1,1,0,1,"L",1,1,1,1,31,-0.018,"8","7","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1"
"2611","sub20",8,"forced",8,32,"learn",1,1,1,1,1.1,1.149,0,8,40,"L",1,0,0,0,0,0,0,"L",1,1,1,1,32,0.0489999999999999,"11","9","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"2612","sub20",8,"forced",8,33,"learn",2,2,1,1,1,1.098,0,8,40,"L",1,0,0,1,0,0,1,"L",1,1,1,2,33,0.0980000000000001,"11","8","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1"
"2613","sub20",8,"forced",8,34,"learn",2,2,1,1,0.9,0.832,0,8,41,"L",1,0,0,0,0,0,0,"L",1,1,1,2,34,-0.0680000000000001,"8","7","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"2614","sub20",8,"forced",8,35,"learn",6,6,1,0,0.7,0.964,0,8,41,"R",1,1,0,1,1,0,1,"R",1,1,1,6,35,0.264,"9","5","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1"
"2615","sub20",8,"forced",8,36,"learn",1,1,1,0,0.4,1.235,0,8,41,"L",1,1,0,1,1,0,1,"L",1,1,1,1,36,0.835,"12","3","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1"
"2616","sub20",8,"forced",8,37,"learn",8,7,0,0,0.6,1.048,0,8,43,"R",2,1,1,1,1,1,1,"R",2,1,1,8,37,0.448,"10","5","sw/sw/sw","6",1,1,"1/1/0",0,"1/1/0"
"2617","sub20",8,"forced",8,38,"learn",3,3,1,1,1.1,1.198,0,8,41,"L",2,1,0,1,1,0,1,"L",2,1,1,3,38,0.0979999999999999,"12","9","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"2618","sub20",8,"forced",8,39,"learn",6,6,1,0,0.4,0.628,0,8,42,"R",1,1,1,1,1,1,1,"R",1,1,1,6,39,0.228,"5","3","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"2619","sub20",8,"forced",8,40,"learn",7,7,1,0,0.4,0.626,0,8,40,"R",2,0,1,1,0,1,1,"R",2,1,1,7,40,0.226,"5","3","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"2620","sub20",8,"forced",8,41,"learn",2,2,1,0,1,1.158,0,8,42,"L",1,1,1,1,1,1,1,"L",1,1,1,2,41,0.158,"11","8","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1"
"2621","sub20",8,"forced",8,42,"learn",2,2,1,1,0.5,0.508,0,8,43,"L",1,0,0,0,0,0,0,"L",1,1,1,2,42,0.00800000000000001,"3","4","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"2622","sub20",8,"forced",8,44,"learn",7,7,1,1,0.9,0.809,0,8,41,"R",2,1,0,1,0,1,1,"R",2,1,1,7,44,-0.091,"7","7","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"2623","sub20",8,"forced",8,45,"learn",2,6,0,0,0.6,0.826,0,8,44,"L",1,1,1,1,0,1,1,"R",1,0,1,2,45,0.226,"7","5","rep/sw/sw","4",7,1,"0/1/0",1,"0/1/1"
"2624","sub20",8,"forced",8,46,"learn",8,6,0,0,0.7,3.826,0,8,44,"R",2,1,1,1,0,0,0,"R",1,1,0,8,46,3.126,"12","5","rep/rep/rep","0",2,2,"1/0/0",1,"1/0/1"
"2625","sub20",8,"forced",8,47,"learn",6,6,1,0,1.1,5.829,0,8,43,"R",1,0,1,1,0,0,0,"R",1,1,1,6,47,4.729,"12","9","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1"
"2626","sub20",8,"forced",8,48,"learn",3,3,1,0,0.1,0.996,0,8,42,"L",2,1,1,1,1,1,1,"L",2,1,1,3,48,0.896,"10","1","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"2627","sub20",8,"forced",8,49,"learn",1,1,1,0,0.9,0.652,0,8,42,"L",1,0,1,1,0,1,1,"L",1,1,1,1,49,-0.248,"5","7","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"2628","sub20",8,"forced",8,50,"learn",4,4,1,0,1,0.796,0,8,39,"L",2,0,1,1,0,1,1,"L",2,1,1,4,50,-0.204,"7","8","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1"
"2629","sub20",8,"forced",8,51,"learn",8,7,0,0,0.2,0.613,0,8,45,"R",2,1,0,1,1,0,1,"R",2,1,1,8,51,0.413,"5","1","sw/rep/sw","6",4,3,"1/1/0",0,"1/1/0"
"2630","sub20",8,"forced",8,52,"learn",6,6,1,0,0.9,0.757,0,8,44,"R",1,0,1,1,0,1,1,"R",1,1,1,6,52,-0.143,"7","7","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1"
"2631","sub20",8,"forced",8,53,"learn",8,8,1,0,0.3,0.734,0,8,46,"R",2,0,1,1,0,1,1,"R",2,1,1,8,53,0.434,"6","2","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1"
"2632","sub20",8,"forced",8,54,"learn",1,1,1,0,0.1,0.949,0,8,43,"L",1,1,1,1,1,1,1,"L",1,1,1,1,54,0.849,"9","1","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1"
"2633","sub20",8,"forced",8,55,"learn",1,1,1,0,0.3,0.614,0,8,44,"L",1,0,0,0,0,0,0,"L",1,1,1,1,55,0.314,"5","2","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"2634","sub20",8,"forced",8,56,"learn",4,6,0,0,0.4,5.206,0,8,40,"L",2,0,1,1,1,0,1,"R",1,0,0,4,56,4.806,"12","3","sw/rep/sw","6",1,2,"0/0/0",1,"0/0/1"
"2635","sub20",8,"forced",8,57,"learn",6,6,1,0,0.7,0.944,0,8,45,"R",1,1,1,1,0,0,0,"R",1,1,1,6,57,0.244,"9","5","rep/rep/rep","0",4,2,"1/1/1",1,"1/1/1"
"2636","sub20",8,"forced",8,58,"learn",7,7,1,0,0.2,1.872,0,8,42,"R",2,0,1,1,0,1,1,"R",2,1,1,7,58,1.672,"12","1","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"2637","sub20",8,"forced",8,59,"learn",5,6,0,0,0.2,2.211,0,8,44,"R",1,0,1,1,0,1,1,"R",1,1,1,5,59,2.011,"12","1","rep/sw/sw","4",7,1,"1/1/0",0,"1/1/0"
"2638","sub20",8,"forced",8,60,"learn",6,6,1,0,0.9,0.734,0,8,46,"R",1,0,0,1,0,0,0,"R",1,1,1,6,60,-0.166,"6","7","rep/rep/rep","0",5,1,"1/1/1",1,"1/1/1"
"2639","sub20",8,"forced",8,61,"learn",2,2,1,1,1,1.051,0,8,45,"L",1,1,0,1,1,0,1,"L",1,1,1,2,61,0.0509999999999999,"10","8","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1"
"2640","sub20",8,"forced",8,62,"learn",4,4,1,1,1.2,1.104,0,8,41,"L",2,0,1,1,0,1,1,"L",2,1,1,4,62,-0.0959999999999999,"11","10","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"2641","sub20",8,"forced",8,63,"learn",4,4,1,1,0.6,0.521,0,8,42,"L",2,0,0,0,0,0,0,"L",2,1,1,4,63,-0.079,"4","5","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"2642","sub20",8,"forced",8,64,"learn",7,6,0,0,0.2,0.99,0,8,43,"R",2,1,0,1,1,1,1,"R",1,1,0,7,64,0.79,"10","1","sw/sw/sw","6",4,2,"1/0/0",0,"1/0/0"
"2643","sub20",8,"forced",8,65,"learn",5,5,1,0,1.2,1.695,0,8,45,"R",1,0,1,1,0,0,1,"R",1,1,1,5,65,0.495,"12","10","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"2644","sub20",8,"forced",8,67,"learn",7,7,1,0,0.6,0.946,0,8,44,"R",2,1,1,1,1,1,1,"R",2,1,1,7,67,0.346,"9","5","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1"
