"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2"
"493","sub17",5,"forced",10,15,"learn",1,1,1,1,1,0.933,0,1,64,"L",1,0,1,1,0,1,1,"L",1,1,1,1,15,-0.0669999999999999,"9","8","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"494","sub17",5,"forced",10,16,"learn",2,2,1,0,0.3,0.634,0,1,61,"L",1,0,0,1,0,0,1,"L",1,1,1,2,16,0.334,"5","2","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1"
"495","sub17",5,"forced",10,17,"learn",2,2,1,1,0.7,0.639,0,1,62,"L",1,0,0,0,0,0,0,"L",1,1,1,2,17,-0.0609999999999999,"5","5","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"496","sub17",5,"forced",10,18,"learn",1,1,1,0,0.2,0.909,0,1,65,"L",1,0,0,1,0,0,1,"L",1,1,1,1,18,0.709,"9","1","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"497","sub17",5,"forced",10,19,"learn",3,3,1,0,1.1,0.994,0,1,61,"L",2,0,1,1,0,1,1,"L",2,1,1,3,19,-0.106,"10","9","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"498","sub17",5,"forced",10,20,"learn",5,5,1,1,0.9,0.801,0,1,69,"R",1,1,1,1,1,1,1,"R",1,1,1,5,20,-0.099,"7","7","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"499","sub17",5,"forced",10,21,"learn",8,8,1,1,1,0.977,0,1,61,"R",2,0,1,1,0,1,1,"R",2,1,1,8,21,-0.023,"9","8","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"500","sub17",5,"forced",10,22,"learn",7,7,1,0,1,0.892,0,1,63,"R",2,0,0,1,0,0,1,"R",2,1,1,7,22,-0.108,"8","8","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1"
"501","sub17",5,"forced",10,23,"learn",4,4,1,0,0.6,0.774,0,1,64,"L",2,1,0,1,1,0,1,"L",2,1,1,4,23,0.174,"7","5","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"502","sub17",5,"forced",10,24,"learn",7,7,1,0,0.2,0.761,0,1,64,"R",2,1,0,1,1,0,1,"R",2,1,1,7,24,0.561,"7","1","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1"
"503","sub17",5,"forced",10,25,"learn",2,6,0,1,0.8,0.78,0,1,63,"L",1,1,1,1,0,1,1,"R",1,0,1,2,25,-0.02,"7","6","rep/sw/sw","4",7,1,"0/1/0",1,"0/1/1"
"504","sub17",5,"forced",10,26,"learn",3,4,0,0,1.2,1.067,0,1,62,"L",2,0,1,1,1,1,1,"L",2,1,1,3,26,-0.133,"11","10","sw/sw/sw","6",2,2,"1/1/0",0,"1/1/0"
"505","sub17",5,"forced",10,27,"learn",3,3,1,0,0.4,0.536,0,1,63,"L",2,0,0,0,0,0,1,"L",2,1,1,3,27,0.136,"4","3","rep/rep/sw","2",3,0,"1/1/1",1,"1/1/1"
"506","sub17",5,"forced",10,28,"learn",7,7,1,1,0.7,0.657,0,1,65,"R",2,1,0,1,1,0,1,"R",2,1,1,7,28,-0.0429999999999999,"5","5","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1"
"507","sub17",5,"forced",10,29,"learn",8,8,1,0,0.4,0.943,0,1,62,"R",2,0,0,1,0,0,1,"R",2,1,1,8,29,0.543,"9","3","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"508","sub17",5,"forced",10,30,"learn",5,5,1,0,0.7,1.093,0,1,70,"R",1,0,1,1,0,1,1,"R",1,1,1,5,30,0.393,"11","5","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"509","sub17",5,"forced",10,31,"learn",7,6,0,0,0.3,2.119,0,1,66,"R",2,0,1,1,0,0,1,"R",1,1,0,7,31,1.819,"12","2","rep/rep/sw","2",5,1,"1/0/0",0,"1/0/0"
"510","sub17",5,"forced",10,32,"learn",4,4,1,0,1.2,1.054,0,1,65,"L",2,1,0,1,1,1,1,"L",2,1,1,4,32,-0.146,"10","10","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1"
"511","sub17",5,"forced",10,33,"learn",8,8,1,1,1.1,1.027,0,1,63,"R",2,1,0,1,1,0,1,"R",2,1,1,8,33,-0.0730000000000002,"10","9","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"512","sub17",5,"forced",10,34,"learn",8,8,1,1,0.4,0.434,0,1,64,"R",2,0,0,0,0,0,0,"R",2,1,1,8,34,0.034,"2","3","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1"
"513","sub17",5,"forced",10,35,"learn",4,4,1,0,0.7,0.491,0,1,66,"L",2,1,0,1,1,0,1,"L",2,1,1,4,35,-0.209,"3","5","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"514","sub17",5,"forced",10,36,"learn",4,4,1,1,1.1,1.066,0,1,67,"L",2,0,0,0,0,0,0,"L",2,1,1,4,36,-0.034,"11","9","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"515","sub17",5,"forced",10,37,"learn",6,6,1,1,1,0.937,0,1,59,"R",1,1,1,1,1,1,1,"R",1,1,1,6,37,-0.0629999999999999,"9","8","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1"
"516","sub17",5,"forced",10,38,"learn",3,3,1,0,0.7,1.351,0,1,64,"L",2,1,1,1,1,1,1,"L",2,1,1,3,38,0.651,"12","5","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"517","sub17",5,"forced",10,39,"learn",3,3,1,0,0.2,0.522,0,1,65,"L",2,0,0,0,0,0,0,"L",2,1,1,3,39,0.322,"3","1","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1"
"518","sub17",5,"forced",10,40,"learn",4,4,1,0,0.6,0.475,0,1,68,"L",2,0,0,1,0,0,1,"L",2,1,1,4,40,-0.125,"3","5","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1"
"519","sub17",5,"forced",10,41,"learn",8,4,0,0,0.1,0.248,0,1,65,"R",2,1,0,1,0,0,0,"L",2,0,1,8,41,0.148,"2","1","rep/rep/rep","0",4,3,"0/1/0",1,"0/1/1"
"520","sub17",5,"forced",10,42,"learn",4,4,1,0,0.8,0.928,0,1,69,"L",2,1,0,1,0,0,0,"L",2,1,1,4,42,0.128,"9","6","rep/rep/rep","0",8,3,"1/1/1",1,"1/1/1"
"521","sub17",5,"forced",10,43,"learn",1,2,0,0,1.2,1.288,0,1,66,"L",1,0,1,1,0,1,1,"L",1,1,1,1,43,0.0880000000000001,"12","10","rep/sw/sw","4",4,2,"1/1/0",0,"1/1/0"
"522","sub17",5,"forced",10,44,"learn",7,7,1,0,0.7,1.331,0,1,67,"R",2,1,1,1,1,1,1,"R",2,1,1,7,44,0.631,"12","5","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1"
"523","sub17",5,"forced",10,45,"learn",3,2,0,0,0.8,1.025,0,1,66,"L",2,1,0,1,1,1,1,"L",1,1,0,3,45,0.225,"10","6","sw/sw/sw","6",7,3,"1/0/0",0,"1/0/0"
"524","sub17",5,"forced",10,46,"learn",4,4,1,0,0.9,0.78,0,1,70,"L",2,0,0,1,0,1,1,"L",2,1,1,4,46,-0.12,"7","7","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"525","sub17",5,"forced",10,47,"learn",3,3,1,1,1,0.964,0,1,67,"L",2,0,0,1,0,0,1,"L",2,1,1,3,47,-0.036,"9","8","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1"
"526","sub17",5,"forced",10,48,"learn",8,8,1,1,1.2,1.218,0,1,66,"R",2,1,0,1,1,0,1,"R",2,1,1,8,48,0.018,"12","10","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1"
"527","sub17",5,"forced",10,49,"learn",4,4,1,0,0.4,0.693,0,1,71,"L",2,1,0,1,1,0,1,"L",2,1,1,4,49,0.293,"6","3","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"528","sub17",5,"forced",10,50,"learn",2,6,0,0,0.2,1.1,0,1,64,"L",1,0,1,1,1,1,1,"R",1,0,1,2,50,0.9,"11","1","sw/sw/sw","6",4,1,"0/1/0",1,"0/1/1"
"529","sub17",5,"forced",10,51,"learn",8,8,1,0,0.7,0.834,0,1,67,"R",2,1,1,1,0,1,1,"R",2,1,1,8,51,0.134,"8","5","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1"
"530","sub17",5,"forced",10,52,"learn",3,3,1,0,0.6,1.181,0,1,68,"L",2,1,0,1,1,0,1,"L",2,1,1,3,52,0.581,"12","5","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"531","sub17",5,"forced",10,53,"learn",1,1,1,0,1.1,1.339,0,1,67,"L",1,0,1,1,0,1,1,"L",1,1,1,1,53,0.239,"12","9","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"532","sub17",5,"forced",10,54,"learn",6,6,1,0,1.2,1.057,0,1,60,"R",1,1,0,1,1,0,1,"R",1,1,1,6,54,-0.143,"10","10","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1"
"533","sub17",5,"forced",10,55,"learn",6,6,1,1,1.1,1.006,0,1,61,"R",1,0,0,0,0,0,0,"R",1,1,1,6,55,-0.0940000000000001,"10","9","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"534","sub17",5,"forced",10,56,"learn",4,4,1,1,1.2,1.23,0,1,72,"L",2,1,1,1,1,1,1,"L",2,1,1,4,56,0.03,"12","10","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1"
"535","sub17",5,"forced",10,57,"learn",2,2,1,1,0.7,0.768,0,1,65,"L",1,0,1,1,0,1,1,"L",1,1,1,2,57,0.0680000000000001,"7","5","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1"
"536","sub17",5,"forced",10,58,"learn",7,7,1,0,0.3,0.975,0,1,68,"R",2,1,1,1,1,1,1,"R",2,1,1,7,58,0.675,"9","2","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"537","sub17",5,"forced",10,59,"learn",5,5,1,1,1.2,1.129,0,1,71,"R",1,0,1,1,0,1,1,"R",1,1,1,5,59,-0.071,"11","10","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1"
"538","sub17",5,"forced",10,60,"learn",6,6,1,0,0.4,0.588,0,1,62,"R",1,0,0,1,0,0,1,"R",1,1,1,6,60,0.188,"4","3","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"539","sub17",5,"forced",10,61,"learn",8,8,1,0,0.1,1.225,0,1,68,"R",2,0,1,1,0,1,1,"R",2,1,1,8,61,1.125,"12","1","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1"
"540","sub17",5,"forced",10,62,"learn",6,5,0,1,1,0.938,0,1,63,"R",1,0,1,1,0,1,1,"R",1,1,1,6,62,-0.0620000000000001,"9","8","rep/sw/sw","4",8,1,"1/1/0",0,"1/1/0"
"541","sub17",5,"forced",10,63,"learn",7,7,1,1,0.6,0.568,0,1,69,"R",2,0,1,1,0,1,1,"R",2,1,1,7,63,-0.032,"4","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"542","sub17",5,"forced",10,64,"learn",6,6,1,0,0.3,0.536,0,1,64,"R",1,0,1,1,0,1,1,"R",1,1,1,6,64,0.236,"4","2","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"543","sub17",5,"forced",10,65,"learn",3,3,1,1,1,0.951,0,1,69,"L",2,1,1,1,1,1,1,"L",2,1,1,3,65,-0.049,"9","8","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"544","sub17",5,"forced",10,66,"learn",1,2,0,0,0.4,0.515,0,1,68,"L",1,0,1,1,0,1,1,"L",1,1,1,1,66,0.115,"3","3","rep/sw/sw","4",3,1,"1/1/0",0,"1/1/0"
"545","sub17",5,"forced",10,67,"learn",4,4,1,1,1,1.02,0,1,73,"L",2,0,1,1,0,1,1,"L",2,1,1,4,67,0.02,"10","8","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1"
"546","sub17",5,"forced",10,68,"learn",8,8,1,1,0.7,0.752,0,1,69,"R",2,1,0,1,1,0,1,"R",2,1,1,8,68,0.052,"7","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"547","sub17",5,"forced",10,69,"learn",7,7,1,1,1.1,1.187,0,1,70,"R",2,0,0,1,0,0,1,"R",2,1,1,7,69,0.087,"12","9","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1"
"548","sub17",5,"forced",10,70,"learn",7,7,1,1,0.9,0.883,0,1,71,"R",2,0,0,0,0,0,0,"R",2,1,1,7,70,-0.017,"8","7","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1"
"549","sub17",5,"forced",10,71,"learn",3,4,0,0,0.6,0.854,0,1,70,"L",2,1,0,1,1,0,1,"L",2,1,1,3,71,0.254,"8","5","sw/rep/sw","6",7,3,"1/1/0",0,"1/1/0"
"550","sub17",5,"forced",10,72,"learn",6,6,1,0,0.9,0.739,0,1,65,"R",1,1,1,1,1,1,1,"R",1,1,1,6,72,-0.161,"6","7","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"551","sub17",5,"forced",10,73,"learn",5,5,1,0,0.8,0.689,0,1,72,"R",1,0,0,1,0,0,1,"R",1,1,1,5,73,-0.111,"6","6","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1"
"552","sub17",5,"forced",10,74,"learn",6,6,1,1,0.8,0.723,0,1,66,"R",1,0,0,1,0,0,1,"R",1,1,1,6,74,-0.0770000000000001,"6","6","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"553","sub17",5,"forced",10,75,"learn",8,8,1,1,0.7,0.633,0,1,70,"R",2,0,1,1,0,1,1,"R",2,1,1,8,75,-0.0669999999999999,"5","5","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1"
"554","sub17",5,"forced",10,76,"learn",6,5,0,1,0.4,0.444,0,1,67,"R",1,0,1,1,0,1,1,"R",1,1,1,6,76,0.044,"3","3","rep/sw/sw","4",8,1,"1/1/0",0,"1/1/0"
"555","sub17",5,"forced",10,77,"learn",5,5,1,0,0.6,0.495,0,1,73,"R",1,0,0,1,0,0,0,"R",1,1,1,5,77,-0.105,"3","5","rep/rep/rep","0",6,1,"1/1/1",1,"1/1/1"
"556","sub17",5,"forced",10,78,"learn",4,4,1,1,1,0.95,0,1,74,"L",2,1,1,1,1,1,1,"L",2,1,1,4,78,-0.05,"9","8","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1"
"557","sub17",5,"forced",10,79,"learn",7,7,1,1,0.8,0.831,0,1,72,"R",2,1,0,1,1,0,1,"R",2,1,1,7,79,0.0309999999999999,"8","6","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1"
"558","sub17",5,"forced",10,80,"learn",7,7,1,0,0.2,0.582,0,1,73,"R",2,0,0,0,0,0,0,"R",2,1,1,7,80,0.382,"4","1","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1"
"559","sub17",5,"forced",10,81,"learn",3,3,1,0,1.2,1.078,0,1,71,"L",2,1,0,1,1,0,1,"L",2,1,1,3,81,-0.122,"11","10","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"560","sub17",5,"forced",10,82,"learn",1,1,1,0,0.2,0.675,0,1,69,"L",1,0,1,1,0,1,1,"L",1,1,1,1,82,0.475,"6","1","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"561","sub17",5,"forced",10,83,"learn",2,2,1,1,1.2,1.187,0,1,66,"L",1,0,0,1,0,0,1,"L",1,1,1,2,83,-0.0129999999999999,"12","10","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1"
"562","sub17",5,"forced",10,84,"learn",8,8,1,1,1.1,1.068,0,1,71,"R",2,1,1,1,1,1,1,"R",2,1,1,8,84,-0.032,"11","9","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1"
"563","sub17",5,"forced",10,85,"learn",5,5,1,0,1.2,1.345,0,1,74,"R",1,0,1,1,0,1,1,"R",1,1,1,5,85,0.145,"12","10","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"564","sub17",5,"forced",10,86,"learn",5,5,1,0,0.7,0.479,0,1,75,"R",1,0,0,0,0,0,0,"R",1,1,1,5,86,-0.221,"3","5","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1"
"565","sub17",5,"forced",10,87,"learn",6,6,1,1,0.9,0.895,0,1,68,"R",1,0,0,1,0,0,1,"R",1,1,1,6,87,-0.005,"8","7","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"566","sub17",5,"forced",10,88,"learn",6,6,1,1,0.5,0.567,0,1,69,"R",1,0,0,0,0,0,0,"R",1,1,1,6,88,0.0669999999999999,"4","4","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"567","sub17",5,"forced",10,89,"learn",3,3,1,0,0.3,0.857,0,1,72,"L",2,1,1,1,1,1,1,"L",2,1,1,3,89,0.557,"8","2","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"568","sub17",5,"forced",10,90,"learn",7,7,1,0,0.4,0.587,0,1,74,"R",2,1,0,1,1,0,1,"R",2,1,1,7,90,0.187,"4","3","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1"
"569","sub17",5,"forced",10,91,"learn",8,8,1,0,0.1,0.802,0,1,72,"R",2,0,0,1,0,0,1,"R",2,1,1,8,91,0.702,"7","1","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"570","sub17",5,"forced",10,92,"learn",2,2,1,1,0.9,0.83,0,1,67,"L",1,1,1,1,1,1,1,"L",1,1,1,2,92,-0.0700000000000001,"8","7","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1"
"571","sub17",5,"forced",10,93,"learn",5,5,1,0,0.6,1.149,0,1,76,"R",1,1,0,1,1,0,1,"R",1,1,1,5,93,0.549,"11","5","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1"
"572","sub17",5,"forced",10,94,"learn",3,3,1,0,0.5,0.921,0,1,73,"L",2,1,1,1,1,1,1,"L",2,1,1,3,94,0.421,"9","4","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1"
"573","sub17",5,"forced",10,95,"learn",2,6,0,1,1,0.962,0,1,68,"L",1,0,1,1,1,1,1,"R",1,0,1,2,95,-0.038,"9","8","sw/sw/sw","6",3,2,"0/1/0",1,"0/1/1"
"574","sub17",5,"forced",10,96,"learn",1,1,1,0,1.2,1.067,0,1,70,"L",1,0,0,1,1,0,1,"L",1,1,1,1,96,-0.133,"11","10","sw/rep/sw","6",2,1,"1/1/1",1,"1/1/1"
"575","sub17",5,"forced",11,1,"learn",7,7,1,0,0.6,1.027,0,1,75,"R",2,NA,NA,NA,NA,NA,NA,"R",2,1,1,7,1,0.427,"10","5",NA,NA,1,NA,"1/1/1",1,"1/1/1"
"576","sub17",5,"forced",11,2,"learn",4,4,1,0,0.4,0.842,0,1,75,"L",2,1,0,1,1,0,1,"L",2,1,1,4,2,0.442,"8","3","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"577","sub17",5,"forced",11,3,"learn",8,7,0,0,0.4,0.574,0,1,73,"R",2,1,0,1,1,0,1,"R",2,1,1,8,3,0.174,"4","3","sw/rep/sw","6",4,3,"1/1/0",0,"1/1/0"
"578","sub17",5,"forced",11,4,"learn",4,4,1,0,0.2,0.698,0,1,76,"L",2,1,0,1,1,0,1,"L",2,1,1,4,4,0.498,"6","1","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"579","sub17",5,"forced",11,5,"learn",5,5,1,0,1.1,0.998,0,1,77,"R",1,1,1,1,1,1,1,"R",1,1,1,5,5,-0.102,"10","9","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1"
"580","sub17",5,"forced",11,6,"learn",8,8,1,0,0.2,1.759,0,1,74,"R",2,0,1,1,0,1,1,"R",2,1,1,8,6,1.559,"12","1","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"581","sub17",5,"forced",11,7,"learn",3,4,0,0,0.5,0.836,0,1,74,"L",2,1,0,1,1,0,1,"L",2,1,1,3,7,0.336,"8","4","sw/rep/sw","6",8,2,"1/1/0",0,"1/1/0"
"582","sub17",5,"forced",11,8,"learn",5,5,1,1,0.7,0.613,0,1,78,"R",1,1,1,1,1,1,1,"R",1,1,1,5,8,-0.087,"5","5","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"583","sub17",5,"forced",11,9,"learn",4,4,1,1,0.8,0.757,0,1,77,"L",2,1,1,1,1,1,1,"L",2,1,1,4,9,-0.043,"7","6","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1"
"584","sub17",5,"forced",11,10,"learn",4,4,1,0,0.3,0.475,0,1,78,"L",2,0,0,0,0,0,0,"L",2,1,1,4,10,0.175,"3","2","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"585","sub17",5,"forced",11,11,"learn",2,1,0,0,0.9,1.204,0,1,69,"L",1,0,1,1,0,1,1,"L",1,1,1,2,11,0.304,"12","7","rep/sw/sw","4",4,1,"1/1/0",0,"1/1/0"
"586","sub17",5,"forced",11,12,"learn",4,4,1,1,0.5,0.452,0,1,79,"L",2,0,1,1,0,1,1,"L",2,1,1,4,12,-0.048,"3","4","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"587","sub17",5,"forced",11,13,"learn",1,3,0,0,0.5,0.714,0,1,71,"L",1,0,1,1,0,0,1,"L",2,1,0,1,13,0.214,"6","4","rep/rep/sw","2",4,2,"1/0/0",1,"1/0/1"
"588","sub17",5,"forced",11,14,"learn",1,1,1,1,1.2,1.089,0,1,72,"L",1,0,0,0,0,1,1,"L",1,1,1,1,14,-0.111,"11","10","rep/sw/sw","4",1,0,"1/1/1",1,"1/1/1"
"589","sub17",5,"forced",11,15,"learn",7,8,0,0,1.1,1.233,0,1,76,"R",2,1,1,1,1,1,1,"R",2,1,1,7,15,0.133,"12","9","sw/sw/sw","6",1,2,"1/1/0",0,"1/1/0"
"590","sub17",5,"forced",11,16,"learn",6,6,1,1,1.1,1.009,0,1,70,"R",1,0,1,1,0,1,1,"R",1,1,1,6,16,-0.0910000000000002,"10","9","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"591","sub17",5,"forced",11,17,"learn",1,1,1,0,1,1.226,0,1,73,"L",1,1,0,1,1,0,1,"L",1,1,1,1,17,0.226,"12","8","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1"
"592","sub17",5,"forced",11,18,"learn",7,3,0,0,0.3,0.872,0,1,77,"R",2,1,1,1,0,1,1,"L",2,0,1,7,18,0.572,"8","2","rep/sw/sw","4",1,2,"0/1/0",1,"0/1/1"
"593","sub17",5,"forced",11,19,"learn",1,2,0,0,0.4,0.55,0,1,74,"L",1,1,1,1,0,1,1,"L",1,1,1,1,19,0.15,"4","3","rep/sw/sw","4",7,2,"1/1/0",0,"1/1/0"
"594","sub17",5,"forced",11,20,"learn",4,8,0,0,0.4,1.096,0,1,80,"L",2,0,1,1,1,1,1,"R",2,0,1,4,20,0.696,"11","3","sw/sw/sw","6",1,2,"0/1/0",1,"0/1/1"
"595","sub17",5,"forced",11,21,"learn",8,8,1,0,1,1.269,0,1,75,"R",2,1,0,1,0,0,0,"R",2,1,1,8,21,0.269,"12","8","rep/rep/rep","0",4,3,"1/1/1",1,"1/1/1"
"596","sub17",5,"forced",11,22,"learn",6,6,1,1,1.1,1.011,0,1,71,"R",1,0,1,1,0,1,1,"R",1,1,1,6,22,-0.0890000000000002,"10","9","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1"
"597","sub17",5,"forced",11,23,"learn",1,1,1,1,0.8,0.894,0,1,75,"L",1,1,0,1,1,0,1,"L",1,1,1,1,23,0.094,"8","6","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1"
"598","sub17",5,"forced",11,24,"learn",5,6,0,0,0.4,0.599,0,1,79,"R",1,1,0,1,1,0,1,"R",1,1,1,5,24,0.199,"4","3","sw/rep/sw","6",1,3,"1/1/0",0,"1/1/0"
"599","sub17",5,"forced",11,25,"learn",7,7,1,1,1.1,1.038,0,1,78,"R",2,0,1,1,0,1,1,"R",2,1,1,7,25,-0.0620000000000001,"10","9","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1"
"600","sub17",5,"forced",11,26,"learn",3,3,1,0,0.2,1.787,0,1,75,"L",2,1,0,1,1,0,1,"L",2,1,1,3,26,1.587,"12","1","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"601","sub17",5,"forced",11,27,"learn",6,6,1,0,0.4,1.007,0,1,72,"R",1,1,1,1,1,1,1,"R",1,1,1,6,27,0.607,"10","3","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"602","sub17",5,"forced",11,28,"learn",2,2,1,1,0.9,0.805,0,1,70,"L",1,1,0,1,1,0,1,"L",1,1,1,2,28,-0.095,"7","7","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1"
"603","sub17",5,"forced",11,29,"learn",3,3,1,1,0.6,0.546,0,1,76,"L",2,0,1,1,0,1,1,"L",2,1,1,3,29,-0.0539999999999999,"4","5","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1"
"604","sub17",5,"forced",11,30,"learn",7,7,1,0,0.6,0.722,0,1,79,"R",2,1,0,1,1,0,1,"R",2,1,1,7,30,0.122,"6","5","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1"
"605","sub17",5,"forced",11,31,"learn",6,6,1,0,0.1,0.909,0,1,73,"R",1,0,1,1,0,1,1,"R",1,1,1,6,31,0.809,"9","1","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"606","sub17",5,"forced",11,32,"learn",6,6,1,1,1.2,1.114,0,1,74,"R",1,0,0,0,0,0,0,"R",1,1,1,6,32,-0.0859999999999999,"11","10","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"607","sub17",5,"forced",11,33,"learn",3,4,0,1,0.9,0.904,0,1,77,"L",2,1,1,1,1,1,1,"L",2,1,1,3,33,0.004,"9","7","sw/sw/sw","6",6,1,"1/1/0",0,"1/1/0"
"608","sub17",5,"forced",11,34,"learn",8,8,1,0,0.4,0.842,0,1,76,"R",2,1,0,1,1,0,1,"R",2,1,1,8,34,0.442,"8","3","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1"
"609","sub17",5,"forced",11,35,"learn",7,3,0,0,0.1,0.87,0,1,80,"R",2,0,0,1,1,0,1,"L",2,0,1,7,35,0.77,"8","1","sw/rep/sw","6",8,1,"0/1/0",1,"0/1/1"
"610","sub17",5,"forced",11,36,"learn",8,8,1,1,1.1,1.052,0,1,77,"R",2,0,0,1,1,0,1,"R",2,1,1,8,36,-0.048,"10","9","sw/rep/sw","6",7,1,"1/1/1",1,"1/1/1"
"611","sub17",5,"forced",11,37,"learn",3,3,1,1,0.9,0.923,0,1,78,"L",2,1,0,1,1,0,1,"L",2,1,1,3,37,0.023,"9","7","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
