"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill","eml","eml2","eml3"
"6239","09",1,"forced",6,65,"learn",3,7,0,1,0.4,0.458,0,16,"L",2,1,0,1,0,0,1,"R",2,0,1,3,65,0.058,"2","3","rep/rep/sw","2",8,2,"0/1/0",1,"0/1/1",1,1,"b_mid","a_early",NA
"6240","09",1,"forced",6,66,"learn",4,6,0,1,0.6,0.556,0,20,"L",2,0,0,1,0,1,1,"R",1,0,0,4,66,-0.0439999999999999,"4","5","rep/sw/sw","4",3,1,"0/0/0",1,"0/0/1",1,1,"b_mid","b_mid","b_mid1"
"6241","09",1,"forced",6,67,"learn",2,4,0,1,0.9,0.942,0,22,"L",1,0,1,1,1,1,1,"L",2,1,0,2,67,0.0419999999999999,"9","7","sw/sw/sw","6",4,1,"1/0/0",1,"1/0/1",1,1,"c_late","c_late","c_late1"
"6242","09",1,"forced",6,68,"learn",7,7,1,1,0.8,0.728,0,25,"R",2,1,1,1,1,0,1,"R",2,1,1,7,68,-0.0720000000000001,"7","6","sw/rep/sw","6",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6243","09",1,"forced",6,69,"learn",7,7,1,0,0.2,0.419,0,26,"R",2,0,0,0,0,0,0,"R",2,1,1,7,69,0.219,"2","1","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6244","09",1,"forced",6,70,"learn",1,1,1,0,0.9,0.725,0,15,"L",1,1,1,1,1,1,1,"L",1,1,1,1,70,-0.175,"7","7","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6245","09",1,"forced",6,71,"learn",6,1,0,1,0.2,0.226,0,25,"R",1,1,0,1,0,0,0,"L",1,0,1,6,71,0.026,"1","1","rep/rep/rep","0",1,2,"0/1/0",0,"0/1/0",1,1,"a_early","a_early","a_early1"
"6246","09",1,"forced",6,72,"learn",4,1,0,1,0.7,0.621,0,21,"L",2,1,1,1,0,0,0,"L",1,1,0,4,72,-0.079,"5","5","rep/rep/rep","0",6,2,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6247","09",1,"forced",6,73,"learn",4,4,1,1,1.2,1.15,0,22,"L",2,0,0,0,0,1,1,"L",2,1,1,4,73,-0.05,"12","10","rep/sw/sw","4",4,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6248","09",1,"forced",6,74,"learn",1,1,1,0,0.3,0.439,0,16,"L",1,0,1,1,0,1,1,"L",1,1,1,1,74,0.139,"2","2","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6249","09",1,"forced",6,75,"learn",7,7,1,1,0.5,0.483,0,27,"R",2,1,1,1,1,1,1,"R",2,1,1,7,75,-0.017,"3","4","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6250","09",1,"forced",6,76,"learn",3,2,0,0,0.3,0.639,0,17,"L",2,1,0,1,1,1,1,"L",1,1,0,3,76,0.339,"6","2","sw/sw/sw","6",7,3,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid1"
"6251","09",1,"forced",6,77,"learn",1,1,1,1,0.7,0.694,0,17,"L",1,0,1,1,0,0,1,"L",1,1,1,1,77,-0.00600000000000001,"6","5","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6252","09",1,"forced",6,78,"learn",4,4,1,1,0.6,0.59,0,23,"L",2,0,1,1,0,1,1,"L",2,1,1,4,78,-0.01,"5","5","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6253","09",1,"forced",6,79,"learn",1,1,1,1,0.5,0.441,0,18,"L",1,0,1,1,0,1,1,"L",1,1,1,1,79,-0.059,"2","4","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6254","09",1,"forced",6,80,"learn",5,5,1,0,0.6,0.752,0,20,"R",1,1,0,1,1,0,1,"R",1,1,1,5,80,0.152,"7","5","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6255","09",1,"forced",6,81,"learn",3,2,0,0,1.2,1.392,0,18,"L",2,1,1,1,1,0,1,"L",1,1,0,3,81,0.192,"12","10","sw/rep/sw","6",5,2,"1/0/0",0,"1/0/0",1,1,"c_late","c_late","c_late2"
"6256","09",1,"forced",6,82,"learn",5,5,1,0,0.1,0.807,0,21,"R",1,1,1,1,1,0,1,"R",1,1,1,5,82,0.707,"8","1","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,NA,"c_late","b_mid","b_mid2"
"6257","09",1,"forced",6,83,"learn",8,7,0,0,0.1,0.602,0,25,"R",2,0,1,1,0,1,1,"R",2,1,1,8,83,0.502,"5","1","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid1"
"6258","09",1,"forced",6,84,"learn",1,1,1,0,0.7,0.59,0,19,"L",1,1,1,1,1,1,1,"L",1,1,1,1,84,-0.11,"5","5","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6259","09",1,"forced",6,85,"learn",7,7,1,0,0.2,0.742,0,28,"R",2,1,1,1,1,1,1,"R",2,1,1,7,85,0.542,"7","1","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"6260","09",1,"forced",6,86,"learn",6,2,0,0,0.4,0.629,0,26,"R",1,0,1,1,1,1,1,"L",1,0,1,6,86,0.229,"5","3","sw/sw/sw","6",7,2,"0/1/0",1,"0/1/1",1,1,"b_mid","b_mid","b_mid1"
"6261","09",1,"forced",6,87,"learn",8,8,1,1,0.8,0.777,0,26,"R",2,0,1,1,1,1,1,"R",2,1,1,8,87,-0.023,"7","6","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6262","09",1,"forced",6,88,"learn",2,4,0,0,0.4,0.892,0,23,"L",1,1,1,1,1,0,1,"L",2,1,0,2,88,0.492,"9","3","sw/rep/sw","6",8,2,"1/0/0",1,"1/0/1",1,NA,"c_late","b_mid","b_mid2"
"6263","09",1,"forced",6,89,"learn",1,1,1,0,0.8,1.356,0,20,"L",1,0,0,1,0,1,1,"L",1,1,1,1,89,0.556,"12","6","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"6264","09",1,"forced",6,90,"learn",4,5,0,0,0.7,0.967,0,24,"L",2,0,1,1,1,0,1,"R",1,0,0,4,90,0.267,"10","5","sw/rep/sw","6",1,2,"0/0/0",0,"0/0/0",1,NA,"c_late","c_late","c_late1"
"6265","09",1,"forced",6,91,"learn",4,4,1,1,0.6,0.631,0,25,"L",2,0,0,0,1,1,1,"L",2,1,1,4,91,0.031,"5","5","sw/sw/sw","6",4,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6266","09",1,"forced",6,92,"learn",6,7,0,1,0.9,0.971,0,27,"R",1,1,1,1,1,0,1,"R",2,1,0,6,92,0.071,"10","7","sw/rep/sw","6",4,2,"1/0/0",0,"1/0/0",1,1,"c_late","c_late","c_late1"
"6267","09",1,"forced",6,93,"learn",6,6,1,0,1,0.772,0,28,"R",1,0,0,0,0,1,1,"R",1,1,1,6,93,-0.228,"7","8","rep/sw/sw","4",6,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6268","09",1,"forced",6,94,"learn",3,2,0,1,0.9,0.943,0,19,"L",2,1,1,1,1,0,1,"L",1,1,0,3,94,0.0429999999999999,"9","7","sw/rep/sw","6",6,1,"1/0/0",0,"1/0/0",1,1,"c_late","c_late","c_late1"
"6269","09",1,"forced",6,95,"learn",7,7,1,1,0.9,0.85,0,29,"R",2,1,0,1,1,1,1,"R",2,1,1,7,95,-0.05,"8","7","sw/sw/sw","6",3,3,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6270","09",1,"forced",6,96,"learn",7,7,1,1,0.6,0.563,0,30,"R",2,0,0,0,0,0,0,"R",2,1,1,7,96,-0.037,"4","5","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6271","09",1,"forced",7,1,"learn",2,3,0,0,0.3,0.731,0,24,"L",1,NA,NA,NA,NA,NA,NA,"L",2,1,0,2,1,0.431,"7","2",NA,NA,7,NA,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid2"
"6272","09",1,"forced",7,3,"learn",1,1,1,1,0.6,0.6,0,21,"L",1,1,1,1,1,1,1,"L",1,1,1,1,3,0,"5","5","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6273","09",1,"forced",7,4,"learn",7,7,1,0,1,0.805,0,31,"R",2,1,1,1,1,1,1,"R",2,1,1,7,4,-0.195,"8","8","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6274","09",1,"forced",7,5,"learn",6,6,1,1,1,1.011,0,29,"R",1,0,1,1,0,1,1,"R",1,1,1,6,5,0.0109999999999999,"10","8","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6275","09",1,"forced",7,6,"learn",6,6,1,1,1.2,1.19,0,30,"R",1,0,0,0,0,0,0,"R",1,1,1,6,6,-0.01,"12","10","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6276","09",1,"forced",7,7,"learn",2,3,0,0,0.3,0.773,0,25,"L",1,1,0,1,1,1,1,"L",2,1,0,2,7,0.473,"7","2","sw/sw/sw","6",6,3,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid2"
"6277","09",1,"forced",7,8,"learn",3,3,1,1,0.9,0.865,0,20,"L",2,0,1,1,0,0,0,"L",2,1,1,3,8,-0.035,"9","7","rep/rep/rep","0",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6278","09",1,"forced",7,9,"learn",6,6,1,1,1,1.035,0,31,"R",1,1,1,1,1,1,1,"R",1,1,1,6,9,0.0349999999999999,"10","8","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6279","09",1,"forced",7,10,"learn",8,8,1,0,0.9,0.786,0,28,"R",2,0,1,1,0,1,1,"R",2,1,1,8,10,-0.114,"8","7","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6280","09",1,"forced",7,11,"learn",4,5,0,1,0.8,0.75,0,26,"L",2,1,0,1,0,1,1,"R",1,0,0,4,11,-0.05,"7","6","rep/sw/sw","4",8,3,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid2"
"6281","09",1,"forced",7,12,"learn",5,5,1,1,0.8,0.736,0,22,"R",1,1,1,1,0,0,0,"R",1,1,1,5,12,-0.0640000000000001,"7","6","rep/rep/rep","0",4,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6282","09",1,"forced",7,13,"learn",1,1,1,0,0.6,0.928,0,22,"L",1,1,0,1,1,0,1,"L",1,1,1,1,13,0.328,"9","5","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"6283","09",1,"forced",7,14,"learn",3,2,0,1,1,0.91,0,21,"L",2,0,1,1,0,0,1,"L",1,1,0,3,14,-0.09,"9","8","rep/rep/sw","2",1,1,"1/0/0",0,"1/0/0",1,1,"c_late","c_late","c_late1"
"6284","09",1,"forced",7,15,"learn",2,3,0,1,0.5,0.519,0,26,"L",1,0,1,1,0,1,1,"L",2,1,0,2,15,0.019,"3","4","rep/sw/sw","4",3,2,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6285","09",1,"forced",7,16,"learn",4,4,1,1,0.8,0.735,0,27,"L",2,0,1,1,0,0,1,"L",2,1,1,4,16,-0.0650000000000001,"7","6","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6286","09",1,"forced",7,17,"learn",7,7,1,1,0.8,0.749,0,32,"R",2,1,0,1,1,0,1,"R",2,1,1,7,17,-0.051,"7","6","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6287","09",1,"forced",7,18,"learn",5,5,1,1,0.8,0.735,0,23,"R",1,0,1,1,0,1,1,"R",1,1,1,5,18,-0.0650000000000001,"7","6","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6288","09",1,"forced",7,19,"learn",4,4,1,1,1.1,1.13,0,28,"L",2,1,1,1,1,1,1,"L",2,1,1,4,19,0.0299999999999998,"11","9","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6289","09",1,"forced",7,20,"learn",7,7,1,0,0.4,0.692,0,33,"R",2,1,0,1,1,0,1,"R",2,1,1,7,20,0.292,"6","3","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6290","09",1,"forced",7,21,"learn",1,1,1,1,0.6,0.501,0,23,"L",1,1,1,1,1,1,1,"L",1,1,1,1,21,-0.099,"3","5","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6291","09",1,"forced",7,22,"learn",4,4,1,0,0.9,1.107,0,29,"L",2,0,1,1,0,1,1,"L",2,1,1,4,22,0.207,"11","7","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6292","09",1,"forced",7,23,"learn",1,1,1,0,0.2,0.427,0,24,"L",1,0,1,1,0,1,1,"L",1,1,1,1,23,0.227,"2","1","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6293","09",1,"forced",7,24,"learn",5,7,0,0,0.4,0.539,0,24,"R",1,1,0,1,1,1,1,"R",2,1,0,5,24,0.139,"4","3","sw/sw/sw","6",1,3,"1/0/0",1,"1/0/1",1,1,"b_mid","b_mid","b_mid1"
"6294","09",1,"forced",7,25,"learn",2,2,1,0,0.2,0.698,0,27,"L",1,1,0,1,1,1,1,"L",1,1,1,2,25,0.498,"6","1","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6295","09",1,"forced",7,26,"learn",7,7,1,0,0.7,0.567,0,34,"R",2,1,1,1,1,1,1,"R",2,1,1,7,26,-0.133,"4","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6296","09",1,"forced",7,27,"learn",6,6,1,1,0.8,0.745,0,32,"R",1,0,1,1,0,1,1,"R",1,1,1,6,27,-0.055,"7","6","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6297","09",1,"forced",7,28,"learn",8,8,1,1,0.4,0.467,0,29,"R",2,0,1,1,0,1,1,"R",2,1,1,8,28,0.067,"3","3","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6298","09",1,"forced",7,29,"learn",8,8,1,0,0.3,0.504,0,30,"R",2,0,0,0,0,0,0,"R",2,1,1,8,29,0.204,"3","2","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6299","09",1,"forced",7,30,"learn",5,7,0,1,0.9,0.848,0,25,"R",1,0,1,1,0,0,1,"R",2,1,0,5,30,-0.052,"8","7","rep/rep/sw","2",8,2,"1/0/0",1,"1/0/1",1,1,"c_late","b_mid","b_mid2"
"6300","09",1,"forced",7,31,"learn",1,6,0,1,0.2,0.21,0,25,"L",1,1,0,1,0,1,1,"R",1,0,1,1,31,0.00999999999999998,"1","1","rep/sw/sw","4",5,3,"0/1/0",0,"0/1/0",1,1,"a_early","a_early","a_early1"
"6301","09",1,"forced",7,32,"learn",8,8,1,0,1.2,1.075,0,31,"R",2,1,1,1,0,1,1,"R",2,1,1,8,32,-0.125,"11","10","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6302","09",1,"forced",7,33,"learn",3,1,0,1,1,1.018,0,22,"L",2,1,0,1,1,1,1,"L",1,1,0,3,33,0.018,"10","8","sw/sw/sw","6",8,2,"1/0/0",1,"1/0/1",1,1,"c_late","c_late","c_late1"
"6303","09",1,"forced",7,34,"learn",3,2,0,1,0.6,0.58,0,23,"L",2,0,0,0,0,0,1,"L",1,1,0,3,34,-0.02,"5","5","rep/rep/sw","2",3,0,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6304","09",1,"forced",7,35,"learn",6,7,0,1,0.4,0.49,0,33,"R",1,1,1,1,1,1,1,"R",2,1,0,6,35,0.09,"3","3","sw/sw/sw","6",3,1,"1/0/0",0,"1/0/0",1,1,"b_mid","a_early",NA
"6305","09",1,"forced",7,36,"learn",4,2,0,0,0.2,0.536,0,30,"L",2,1,1,1,1,1,1,"L",1,1,0,4,36,0.336,"4","1","sw/sw/sw","6",6,2,"1/0/0",1,"1/0/1",1,NA,"b_mid","b_mid","b_mid1"
"6306","09",1,"forced",7,37,"learn",3,7,0,1,0.9,0.86,0,24,"L",2,0,0,1,1,1,1,"R",2,0,1,3,37,-0.04,"8","7","sw/sw/sw","6",4,1,"0/1/0",1,"0/1/1",1,1,"c_late","b_mid","b_mid2"
"6307","09",1,"forced",7,38,"learn",7,8,0,0,0.4,0.514,0,35,"R",2,1,0,1,0,0,1,"R",2,1,1,7,38,0.114,"3","3","rep/rep/sw","2",3,3,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"6308","09",1,"forced",7,39,"learn",3,7,0,0,1.2,0.003,0,25,"L",2,1,0,1,0,0,1,"R",2,0,1,3,39,-1.197,"1","10","rep/rep/sw","2",7,3,"0/1/0",1,"0/1/1",1,NA,"a_early","a_early","a_early1"
"6309","09",1,"forced",7,40,"learn",2,4,0,0,0.4,0.733,0,28,"L",1,0,1,1,1,0,1,"L",2,1,0,2,40,0.333,"7","3","sw/rep/sw","6",3,2,"1/0/0",1,"1/0/1",1,NA,"b_mid","b_mid","b_mid2"
"6310","09",1,"forced",7,41,"learn",8,8,1,1,0.5,0.564,0,32,"R",2,1,1,1,1,0,1,"R",2,1,1,8,41,0.0639999999999999,"4","4","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6311","09",1,"forced",7,42,"learn",6,6,1,1,1,0.919,0,34,"R",1,0,1,1,0,1,1,"R",1,1,1,6,42,-0.081,"9","8","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6312","09",1,"forced",7,43,"learn",3,3,1,1,1.2,1.118,0,26,"L",2,1,1,1,1,1,1,"L",2,1,1,3,43,-0.0819999999999999,"11","10","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6313","09",1,"forced",7,44,"learn",4,5,0,1,0.8,0.78,0,31,"L",2,0,0,1,1,1,1,"R",1,0,0,4,44,-0.02,"7","6","sw/sw/sw","6",3,1,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid2"
"6314","09",1,"forced",7,45,"learn",6,6,1,1,1.1,1.009,0,35,"R",1,1,1,1,0,0,1,"R",1,1,1,6,45,-0.0910000000000002,"10","9","rep/rep/sw","2",4,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6315","09",1,"forced",7,46,"learn",2,6,0,1,0.7,0.685,0,29,"L",1,1,0,1,0,0,0,"R",1,0,1,2,46,-0.0149999999999999,"6","5","rep/rep/rep","0",6,3,"0/1/0",1,"0/1/1",1,1,"b_mid","b_mid","b_mid1"
"6316","09",1,"forced",7,47,"learn",5,4,0,0,0.4,0.607,0,26,"R",1,1,0,1,1,1,1,"L",2,0,0,5,47,0.207,"5","3","sw/sw/sw","6",2,2,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"6317","09",1,"forced",7,48,"learn",7,7,1,1,0.7,0.752,0,36,"R",2,0,1,1,1,0,1,"R",2,1,1,7,48,0.052,"7","5","sw/rep/sw","6",5,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6318","09",1,"forced",7,49,"learn",7,7,1,0,0.3,0.596,0,37,"R",2,0,0,0,0,0,0,"R",2,1,1,7,49,0.296,"5","2","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6319","09",1,"forced",7,50,"learn",1,1,1,1,1,0.909,0,26,"L",1,1,1,1,1,1,1,"L",1,1,1,1,50,-0.091,"9","8","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6320","09",1,"forced",7,51,"learn",3,6,0,1,0.6,0.667,0,27,"L",2,0,1,1,1,0,1,"R",1,0,0,3,51,0.0670000000000001,"6","5","sw/rep/sw","6",1,1,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"6321","09",1,"forced",7,52,"learn",1,2,0,0,0.3,0.554,0,27,"L",1,0,1,1,1,0,1,"L",1,1,1,1,52,0.254,"4","2","sw/rep/sw","6",3,1,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid1"
"6322","09",1,"forced",7,53,"learn",7,7,1,1,1.2,1.115,0,38,"R",2,1,1,1,1,1,1,"R",2,1,1,7,53,-0.085,"11","10","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6323","09",1,"forced",7,54,"learn",1,1,1,0,0.2,0.441,0,28,"L",1,1,1,1,1,1,1,"L",1,1,1,1,54,0.241,"2","1","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6324","09",1,"forced",7,55,"learn",2,3,0,1,1.2,1.164,0,30,"L",1,0,0,1,0,1,1,"L",2,1,0,2,55,-0.036,"12","10","rep/sw/sw","4",1,1,"1/0/0",0,"1/0/0",1,1,"c_late","c_late","c_late2"
"6325","09",1,"forced",7,56,"learn",6,6,1,1,0.7,0.707,0,36,"R",1,1,0,1,1,1,1,"R",1,1,1,6,56,0.00700000000000001,"7","5","sw/sw/sw","6",2,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6326","09",1,"forced",7,57,"learn",4,4,1,1,1,0.931,0,32,"L",2,1,1,1,1,1,1,"L",2,1,1,4,57,-0.069,"9","8","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6327","09",1,"forced",7,58,"learn",4,4,1,0,1,0.888,0,33,"L",2,0,0,0,0,0,0,"L",2,1,1,4,58,-0.112,"9","8","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6328","09",1,"forced",7,59,"learn",7,7,1,1,0.7,0.638,0,39,"R",2,1,0,1,1,0,1,"R",2,1,1,7,59,-0.0619999999999999,"6","5","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6329","09",1,"forced",7,60,"learn",1,1,1,0,0.1,0.505,0,29,"L",1,1,1,1,1,1,1,"L",1,1,1,1,60,0.405,"3","1","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6330","09",1,"forced",7,61,"learn",2,3,0,0,0.1,0.692,0,31,"L",1,0,0,1,0,1,1,"L",2,1,0,2,61,0.592,"6","1","rep/sw/sw","4",1,1,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid1"
"6331","09",1,"forced",7,62,"learn",1,1,1,0,0.9,0.765,0,30,"L",1,0,0,1,0,1,1,"L",1,1,1,1,62,-0.135,"7","7","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6332","09",1,"forced",7,63,"learn",6,7,0,0,0.3,0.504,0,37,"R",1,1,0,1,1,1,1,"R",2,1,0,6,63,0.204,"3","2","sw/sw/sw","6",1,2,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6333","09",1,"forced",7,64,"learn",1,1,1,1,1.2,1.23,0,31,"L",1,1,0,1,1,1,1,"L",1,1,1,1,64,0.03,"12","10","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6334","09",1,"forced",7,65,"learn",1,1,1,0,1.2,1.311,0,32,"L",1,0,0,0,0,0,0,"L",1,1,1,1,65,0.111,"12","10","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6335","09",1,"forced",7,66,"learn",3,6,0,1,0.5,0.573,0,28,"L",2,0,1,1,1,0,1,"R",1,0,0,3,66,0.073,"4","4","sw/rep/sw","6",1,1,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"6336","09",1,"forced",7,67,"learn",1,1,1,1,0.8,0.719,0,33,"L",1,0,1,1,1,0,1,"L",1,1,1,1,67,-0.0810000000000001,"7","6","sw/rep/sw","6",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6337","09",1,"forced",7,68,"learn",5,2,0,1,1.2,1.208,0,27,"R",1,1,0,1,0,0,1,"L",1,0,1,5,68,0.00800000000000001,"12","10","rep/rep/sw","2",1,3,"0/1/0",0,"0/1/0",1,1,"c_late","c_late","c_late2"
"6338","09",1,"forced",7,69,"learn",7,8,0,1,0.4,0.486,0,40,"R",2,0,1,1,1,1,1,"R",2,1,1,7,69,0.086,"3","3","sw/sw/sw","6",5,1,"1/1/0",0,"1/1/0",1,1,"b_mid","a_early",NA
"6339","09",1,"forced",7,70,"learn",6,6,1,1,0.5,0.511,0,38,"R",1,0,1,1,0,1,1,"R",1,1,1,6,70,0.011,"3","4","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6340","09",1,"forced",7,71,"learn",3,3,1,1,0.6,0.662,0,29,"L",2,1,1,1,1,1,1,"L",2,1,1,3,71,0.0620000000000001,"6","5","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6341","09",1,"forced",7,72,"learn",4,5,0,1,1,0.904,0,34,"L",2,0,0,1,1,1,1,"R",1,0,0,4,72,-0.096,"9","8","sw/sw/sw","6",3,1,"0/0/0",0,"0/0/0",1,1,"c_late","c_late","c_late1"
"6342","09",1,"forced",7,73,"learn",2,2,1,0,0.6,0.957,0,32,"L",1,0,1,1,1,0,1,"L",1,1,1,2,73,0.357,"10","5","sw/rep/sw","6",4,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
